"prs_id","prs_originelenaam","prs_achternaam","prs_tussenvoegsels","prs_initialen","prs_voornamen","rol_functie","prs_UUID","vwz_archivelink"
"9705","Planta, A.D. de","Planta","de","A.D.","A.D.","officier","f8527ce8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//76///|NL-HaNA/2.01.15/172//91///"
"9706","Planta, Albert de","Planta","de","","Albert","officier","f8528210-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//23///|NL-HaNA/2.01.15/159//117///"
"9707","Planta, Jean Luce de","Planta","de","","Jean Luce","officier","f8528896-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//26///|NL-HaNA/2.01.15/175//76///|NL-HaNA/2.01.15/172//80///"
"9708","Planta du Bousquet, --- la","Planta du Bousquet","la","","---","officier","f8528de6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//8///|NL-HaNA/2.01.15/172//40///|NL-HaNA/2.01.15/170//64///"
"9709","Plassier, George","Plassier","","","George","soldaat","f852926e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//241///"
"9710","Plateel, Adrianus","Plateel","","","Adrianus","soldaat","f8529764-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//15///|NL-HaNA/2.01.15/183//23///"
"9711","Platen, A.S.","Platen","","A.S.","A.S.","soldaat","f8529c14-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/182//10///"
"9712","Platonius, F.","Platonius","","F.","F.","soldaat","f852a16e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//68///|NL-HaNA/2.01.15/168//241///|NL-HaNA/2.01.15/162//32///"
"9713","Platteel, Jacobus","Platteel","","","Jacobus","officier","f852a6d2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//42///|NL-HaNA/2.01.15/170//80///"
"9714","Plattel, Arnold(us)","Plattel","","","Arnold(us)","soldaat","f852ac68-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//13///|NL-HaNA/2.01.15/169//176///|NL-HaNA/2.01.15/166//108///"
"9715","Pleeger, Jan Joseph","Pleeger","","","Jan Joseph","soldaat","f852b2e4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//2///"
"9716","Pleisner, D.C.F.","Pleisner","","D.C.F.","D.C.F.","officier","f852b85c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//9///"
"9717","Pleis(s)ner, Johan Sebastiaan","Pleis(s)ner","","","Johan Sebastiaan","officier","f852be88-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//13///|NL-HaNA/2.01.15/175//78///|NL-HaNA/2.01.15/173//22///"
"9718","Plesman, J.H.C.","Plesman","","J.H.C.","J.H.C.","officier","f852c3d8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//7///|NL-HaNA/2.01.15/175//196///"
"9719","Plesman, Johan Hendrik","Plesman","","","Johan Hendrik","onderofficier","f852c9c8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/163//29///"
"9720","Plesmann, J.H.C.","Plesmann","","J.H.C.","J.H.C.","officier","f852cfc2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//7///|NL-HaNA/2.01.15/175//196///"
"9721","Pless, Peter","Pless","","","Peter","soldaat","f852d544-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//41///|NL-HaNA/2.01.15/168//243///"
"9722","Plessis, --- du","Plessis","du","","---","officier","f852db16-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//16///"
"9723","Plessis, Everhard du","Plessis","du","","Everhard","officier","f852dfe4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/159//121///"
"9724","Plessis, Jean du","Plessis","du","","Jean","soldaat","f852e5f2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//49///"
"9725","Plettenberg, Johannes","Plettenberg","","","Johannes","soldaat","f852eae8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//68///|NL-HaNA/2.01.15/168//241///|NL-HaNA/2.01.15/160//67a///"
"9726","Plettenberg, Alexander Leonard van","Plettenberg","van","","Alexander Leonard","officier","f852effc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//30///|NL-HaNA/2.01.15/157//16///"
"9727","Plevier, wed.v.Kap. Frijlink","Plevier","","wed.v.Kap.","wed.v.Kap. Frijlink","soldaat","f852f574-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/182//2///|NL-HaNA/2.01.15/180//1///"
"9728","Plevits, Jean Paul","Plevits","","","Jean Paul","officier","f852faf6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//67///|NL-HaNA/2.01.15/170//63///|NL-HaNA/2.01.15/159//115///"
"9729","Pleye, Pieter","Pleye","","","Pieter","soldaat","f8530028-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//26///|NL-HaNA/2.01.15/168//243///"
"9730","Pleyter, Hendrik Steven","Pleyter","","","Hendrik Steven","onderofficier","f85305a0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//47///|NL-HaNA/2.01.15/169//154///"
"9731","Plister, Conraad","Plister","","","Conraad","soldaat","f8530abe-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//49///"
"9732","Ploem, Jacob","Ploem","","","Jacob","officier","f8530f8c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//94///"
"9733","Plom, Leonard","Plom","","","Leonard","soldaat","f8531414-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//78///"
"9734","Ploos, Hermanus","Ploos","","","Hermanus","soldaat","f8531946-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169// 97///|NL-HaNA/2.01.15/169//17///|NL-HaNA/2.01.15/168//240///|NL-HaNA/2.01.15/160//67a///"
"9735","Plot, Elisabet de, wed.van Johannes v.d.Linden","Plot","","","Elisabet de  wed.van Johannes v.d.Linden","soldaat","f8531ef0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/182// 9///|NL-HaNA/2.01.15/182//7///"
"9736","Pluck, Adam","Pluck","","","Adam","soldaat","f8532454-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//47///"
"9737","Plug, Hendrik","Plug","","","Hendrik","soldaat","f8532a1c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//66///"
"9738","Plug, Hermanus","Plug","","","Hermanus","soldaat","f8532ef4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//139///|NL-HaNA/2.01.15/160//64///"
"9739","Pluim, Johannes van der","Pluim","van der","","Johannes","soldaat","f853343a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//10///|NL-HaNA/2.01.15/183//13///"
"9740","Pluima(e)ker, J.","Pluima(e)ker","","J.","J.","soldaat","f8533c78-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//36///|NL-HaNA/2.01.15/169//213///"
"9741","Pluimker, B.","Pluimker","","B.","B.","onderofficier","f85342c2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//154///"
"9742","Pluiter, Hendrik","Pluiter","","","Hendrik","soldaat","f8534812-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//167///|NL-HaNA/2.01.15/167//67///"
"9743","Plukers, J.B.","Plukers","","J.B.","J.B.","soldaat","f8534d9e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//66///"
"9744","Plumker, Bartel","Plumker","","","Bartel","onderofficier","f85352a8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//64///"
"9745","Pluymen, Antonie van","Pluymen","van","","Antonie","soldaat","f8535942-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//17///|NL-HaNA/2.01.15/168//239///|NL-HaNA/2.01.15/163//29///"
"9746","Podscheider, G.","Podscheider","","G.","G.","soldaat","f8535fa0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//11///|NL-HaNA/2.01.15/176//61///"
"9747","Poederroyen, Pieter van","Poederroyen","van","","Pieter","soldaat","f85365c2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//50///"
"9748","Poel, P. van de","Poel","van de","P.","P.","officier","f8536a86-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//12///|NL-HaNA/2.01.15/175//207///"
"9749","Poel, A. van der","Poel","van der","A.","A.","soldaat","f8536ffe-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//139///"
"9750","Poel, Claas van der","Poel","van der","","Claas","soldaat","f8537544-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//65///"
"9751","Poel, Cornelis van der","Poel","van der","","Cornelis","soldaat","f8537ae4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169// 118///|NL-HaNA/2.01.15/169//112///"
"9752","Poel, Hendrik van der","Poel","van der","","Hendrik","onderofficier","f853857a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//112///|NL-HaNA/2.01.15/160//64///"
"9753","Poel, Johannes van der","Poel","van der","","Johannes","soldaat","f8538aca-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/162//32///"
"9754","Poel, N. van der","Poel","van der","N.","N.","soldaat","f8539024-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/183//3///"
"9755","Poel, P. van der","Poel","van der","P.","P.","soldaat","f85395a6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//118///"
"9756","Poelessen, Cornelis","Poelessen","","","Cornelis","soldaat","f8539aba-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//65///"
"9757","Poelissen, Cornelis","Poelissen","","","Cornelis","soldaat","f853a03c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/166//108///"
"9758","Poelman, D.","Poelman","","D.","D.","soldaat","f853a582-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//68///|NL-HaNA/2.01.15/168//242///"
"9759","Poelman, Lodewijk","Poelman","","","Lodewijk","soldaat","f853ab7c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//39///|NL-HaNA/2.01.15/169//167///|NL-HaNA/2.01.15/167//67///"
"9760","Poelman, Pieter","Poelman","","","Pieter","onderofficier","f853b0f4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//8///|NL-HaNA/2.01.15/168//242///"
"9761","Poeteren, Cornelis van","Poeteren","van","","Cornelis","soldaat","f853b608-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//3///|NL-HaNA/2.01.15/176//53///"
"9762","Poets, G.","Poets","","G.","G.","soldaat","f853bb1c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//247///"
"9763","Poetsbag, David","Poetsbag","","","David","soldaat","f853c026-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//13///"
"9764","Poff, C.","Poff","","C.","C.","soldaat","f853c5bc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//67///"
"9765","Pohler, Philip","Pohler","","","Philip","officier","f853cc9c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172// 127///|NL-HaNA/2.01.15/172//91///|NL-HaNA/2.01.15/177//14///|NL-HaNA/2.01.15/175//77///|NL-HaNA/2.01.15/173//22///|NL-HaNA/2.01.15/170//75///|NL-HaNA/2.01.15/159//116///|NL-HaNA/2.01.15/157//32///"
"9766","Pol, Gerrit van de","Pol","van de","","Gerrit","officier","f853d156-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172// 89///|NL-HaNA/2.01.15/172//67///|NL-HaNA/2.01.15/159//121///"
"9767","Pol, Dirk van der","Pol","van der","","Dirk","soldaat","f853d5fc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//125///|NL-HaNA/2.01.15/160//65///"
"9768","Pol, Hermen van der","Pol","van der","","Hermen","soldaat","f853db74-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//65///"
"9769","Polchina, Frans","Polchina","","","Frans","soldaat","f853e088-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//9///|NL-HaNA/2.01.15/183//12///"
"9770","Polein, Antoon","Polein","","","Antoon","soldaat","f853e60a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/163//29///"
"9771","Polen, A.","Polen","","A.","A.","soldaat","f853eaba-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//17///"
"9772","Poligny d'Orval, Louis Marie","Poligny d'Orval","","","Louis Marie","officier","f853f096-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//73///"
"9773","Polin, Anton","Polin","","","Anton","soldaat","f853f992-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//239///"
"9774","Polissen, Cornelissen","Polissen","","","Cornelissen","soldaat","f853ff14-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//176///"
"9775","Poll, J.","Poll","","J.","J.","officier","f85404fa-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/179//6///|NL-HaNA/2.01.15/175//154///|NL-HaNA/2.01.15/173//22///"
"9776","Poll, Jacobus","Poll","","","Jacobus","soldaat","f8540a22-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//112///"
"9777","Poll, Gerrit van de","Poll","van de","","Gerrit","officier","f8540fc2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170// 25///|NL-HaNA/2.01.15/170//7///"
"9778","Poll, Arien van der","Poll","van der","","Arien","soldaat","f8541580-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//26///|NL-HaNA/2.01.15/169//112///"
"9779","Poll, Harmen van der","Poll","van der","","Harmen","soldaat","f8541ab2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//191///|NL-HaNA/2.01.15/166//108///"
"9780","Poll, Hendrik van der","Poll","van der","","Hendrik","onderofficier","f8542070-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/164//29///"
"9781","Poll, Jacob van der","Poll","van der","","Jacob","soldaat","f854257a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//26///"
"9782","Poll, Jan Frederik van de(r)","Poll","","","Jan Frederik van de(r)","officier","f8542ade-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//42///|NL-HaNA/2.01.15/157//9///"
"9783","Pollard, Anthony","Pollard","","","Anthony","onderofficier","f8542fd4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//13///|NL-HaNA/2.01.15/183//17///"
"9784","Poller, Pieter","Poller","","","Pieter","soldaat","f85434fc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//17///|NL-HaNA/2.01.15/168//241///|NL-HaNA/2.01.15/160//67a///"
"9785","Pol(l)nitz, C.H.G. van","Pol(l)nitz","van","C.H.G.","C.H.G.","officier","f8543ae2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//73///|NL-HaNA/2.01.15/172//11///"
"9786","Polm, Christiaan","Polm","","","Christiaan","soldaat","f854405a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//49///"
"9787","Polman, Hendrik","Polman","","","Hendrik","soldaat","f85445b4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169// 191///|NL-HaNA/2.01.15/169//154///|NL-HaNA/2.01.15/171//29///|NL-HaNA/2.01.15/166//108///|NL-HaNA/2.01.15/162//32///"
"9788","Polnits, Christiaan Hendrik Gotlieb von","Polnits","von","","Christiaan Hendrik Gotlieb","officier","f8544b4a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//13///"
"9789","Polnitz, C.H. von","Polnitz","von","C.H.","C.H.","officier","f8544ffa-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/157//3///"
"9790","Polnitz, Christiaan Henrich Gotlieb von","Polnitz","von","","Christiaan Henrich Gotlieb","officier","f8545612-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//13///|NL-HaNA/2.01.15/159//112///"
"9791","Pols(t)erlie, Jacob","Pols(t)erlie","","","Jacob","soldaat","f8545b80-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//241///|NL-HaNA/2.01.15/161//49///"
"9792","Pom, Willem de","Pom","de","","Willem","soldaat","f854612a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//191///|NL-HaNA/2.01.15/166//107///|NL-HaNA/2.01.15/160//67a///"
"9793","Pomania, Frederik Willem van","Pomania","van","","Frederik Willem","officier","f8546666-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//60///|NL-HaNA/2.01.15/159//115///"
"9794","Pomania, F.W. van","Pomania","van","F.W.","F.W.","officier","f8546bb6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//90///"
"9795","Pommeren, J. van","Pommeren","van","J.","J.","officier","f854723c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//36///"
"9796","Pompeyra, J.","Pompeyra","","J.","J.","officier","f85476ec-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/157//35///"
"9797","Pondetre, J.","Pondetre","","J.","J.","soldaat","f8547c50-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//17///"
"9798","Ponichau, Johannes Augustus (van)","Ponichau","(van)","","Johannes Augustus","officier","f854813c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//13///|NL-HaNA/2.01.15/175//75///|NL-HaNA/2.01.15/172//61///|NL-HaNA/2.01.15/170//21///|NL-HaNA/2.01.15/159//113///|NL-HaNA/2.01.15/157//31///"
"9799","Pont, Jean Joseph du","Pont","du","","Jean Joseph","onderofficier","f8548934-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//66///"
"9800","Pontêtre, Johan","Pontêtre","","","Johan","soldaat","f8548eb6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//241///"
"9801","Ponthier, --- de","Ponthier","de","","---","officier","f8549532-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//189///|NL-HaNA/2.01.15/173//23///"
"9802","Ponthier, Cornelis Josephus de","Ponthier","de","","Cornelis Josephus","officier","f8549a32-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//6///|NL-HaNA/2.01.15/177//2///|NL-HaNA/2.01.15/175//75///|NL-HaNA/2.01.15/172//47///|NL-HaNA/2.01.15/170//65///|NL-HaNA/2.01.15/159//115///"
"9803","Ponthier, Jean Joseph de","Ponthier","de","","Jean Joseph","officier","f8549f96-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//49///"
"9804","Pontin(n)iere, Jean Louis","Pontin(n)iere","","","Jean Louis","officier","f854a48c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//78///|NL-HaNA/2.01.15/173//23///|NL-HaNA/2.01.15/172//133///"
"9805","Pool, G.","Pool","","G.","G.","soldaat","f854aa9a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//68///"
"9806","Pool, Gaudenz","Pool","","","Gaudenz","soldaat","f854b0c6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//68///|NL-HaNA/2.01.15/168//242///|NL-HaNA/2.01.15/165//39///"
"9807","Pool, Peter","Pool","","","Peter","onderofficier","f854b5f8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//17///|NL-HaNA/2.01.15/168//242///|NL-HaNA/2.01.15/165//39///"
"9808","Poolen, Lambert","Poolen","","","Lambert","soldaat","f854baf8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/163//29///"
"9809","Poos, J.P.","Poos","","J.P.","J.P.","soldaat","f854bfc6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/158//4///"
"9810","Poosen, Godert","Poosen","","","Godert","officier","f854c4f8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//56///"
"9811","Poosen, Jan Pieter","Poosen","","","Jan Pieter","officier","f854ca02-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//13///|NL-HaNA/2.01.15/175//74///|NL-HaNA/2.01.15/173//22///|NL-HaNA/2.01.15/172//36///|NL-HaNA/2.01.15/159//121///"
"9812","Poosen, J.J.","Poosen","","J.J.","J.J.","officier","f854cf66-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//8///"
"9813","Pootman, Dirk","Pootman","","","Dirk","soldaat","f854d4fc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//17///|NL-HaNA/2.01.15/168//243///"
"9814","Pop, Hendrik","Pop","","","Hendrik","soldaat","f854dae2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//40///|NL-HaNA/2.01.15/168//243///|NL-HaNA/2.01.15/162//32///"
"9815","Popje, Johan Georg","Popje","","","Johan Georg","onderofficier","f854e064-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//12///|NL-HaNA/2.01.15/169//139///"
"9816","Popp, Johan Christ","Popp","","","Johan Christ","onderofficier","f854e5d2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//7///|NL-HaNA/2.01.15/168//242///"
"9817","Poppel, H. van","Poppel","van","H.","H.","officier","f854eae6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//5///|NL-HaNA/2.01.15/173//34///"
"9818","Poppel, Willem van","Poppel","van","","Willem","onderofficier","f854f086-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//50///"
"9819","Poppelen, Jan van","Poppelen","van","","Jan","soldaat","f854f572-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/171//29///"
"9820","Popse, Joh. Jurge","Popse","","Joh.","Joh. Jurge","soldaat","f854fad6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//2///"
"9821","Porchet, J.","Porchet","","J.","J.","soldaat","f854fff4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//58///"
"9822","Porchet, P.","Porchet","","P.","P.","soldaat","f8550562-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//9///"
"9823","Pornau, Hendrik","Pornau","","","Hendrik","soldaat","f855199e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//41///|NL-HaNA/2.01.15/168//244///"
"9824","Pornouw, H.","Pornouw","","H.","H.","soldaat","f8551fc0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//68///"
"9825","Portal, Denis","Portal","","","Denis","officier","f855268c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//39///"
"9826","Portegies, Willem","Portegies","","","Willem","officier","f8552c2c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/159//112///"
"9827","Porte Montvert, Pierre (de) la","Porte Montvert","la","","Pierre (de)","officier","f8553154-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//26///|NL-HaNA/2.01.15/175//65///|NL-HaNA/2.01.15/172//63///|NL-HaNA/2.01.15/170//77///"
"9828","Portes, G. de","Portes","de","G.","G.","officier","f8553726-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//13///|NL-HaNA/2.01.15/175//74///|NL-HaNA/2.01.15/173//43///"
"9829","Portes, Willem de","Portes","de","","Willem","officier","f8553bf4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//10///"
"9830","Portes, Guilliaume des","Portes","des","","Guilliaume","officier","f85541d0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//19///|NL-HaNA/2.01.15/170//10///|NL-HaNA/2.01.15/159//112///"
"9831","Porth, Christiaan","Porth","","","Christiaan","soldaat","f8554748-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/165//39///"
"9832","Portieu, Egnatius","Portieu","","","Egnatius","soldaat","f8554c66-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//64///"
"9833","Portman, Johannes Angelis Hendrikus (van)","Portman","(van)","","Johannes Angelis Hendrikus","officier","f85553be-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//3///|NL-HaNA/2.01.15/175//78///|NL-HaNA/2.01.15/173//80///|NL-HaNA/2.01.15/172//130///|NL-HaNA/2.01.15/170//50///|NL-HaNA/2.01.15/157//11///"
"9834","Portugal, Peter","Portugal","","","Peter","soldaat","f855586e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//66///"
"9835","Posler, J.A.","Posler","","J.A.","J.A.","soldaat","f8555d82-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//247///"
"9836","Posser, Jacob","Posser","","","Jacob","soldaat","f8556304-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//64///"
"9837","Posser, Johan Andries","Posser","","","Johan Andries","soldaat","f855684a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//65///"
"9838","Post, Daniel","Post","","","Daniel","officier","f8556d5e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//67///"
"9839","Post, Heinrich","Post","","","Heinrich","soldaat","f855731c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//19///|NL-HaNA/2.01.15/176//76///"
"9840","Post, Jacob","Post","","","Jacob","soldaat","f85578da-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//241///|NL-HaNA/2.01.15/160//65///"
"9841","Post, Johannes","Post","","","Johannes","soldaat","f85581f4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/162//32///"
"9842","Post, Louis","Post","","","Louis","onderofficier","f855874e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/183// 37///|NL-HaNA/2.01.15/183//31///|NL-HaNA/2.01.15/185//21///|NL-HaNA/2.01.15/176//82///"
"9843","Post, J. van de","Post","van de","J.","J.","soldaat","f8558c12-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//125///"
"9844","Post, Jacob van der","Post","van der","","Jacob","soldaat","f8559162-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//66///"
"9845","Posten, W.","Posten","","W.","W.","soldaat","f8559662-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//154///"
"9846","Poster, Willem","Poster","","","Willem","soldaat","f8559acc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//4///"
